Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
GallBladder       ,   1.0902e+1,   9.0000e-1,   5.6596e+3,   2.6220e+5,   1.0095e+3,   1.6067e+2,
GallBladder       ,   1.0914e+1,   9.0000e-1,   5.6539e+3,   2.6217e+5,   1.0090e+3,   1.6058e+2,
GallBladder       ,   1.0927e+1,   9.0000e-1,   5.6482e+3,   2.6213e+5,   1.0084e+3,   1.6049e+2,
GallBladder       ,   1.0940e+1,   9.0000e-1,   5.6424e+3,   2.6209e+5,   1.0078e+3,   1.6040e+2,
GallBladder       ,   1.0952e+1,   9.0000e-1,   5.6367e+3,   2.6206e+5,   1.0072e+3,   1.6030e+2,
GallBladder       ,   1.0965e+1,   9.0000e-1,   5.6310e+3,   2.6202e+5,   1.0066e+3,   1.6021e+2,
GallBladder       ,   1.0977e+1,   9.0000e-1,   5.6253e+3,   2.6199e+5,   1.0061e+3,   1.6012e+2,
GallBladder       ,   1.0990e+1,   9.0000e-1,   5.6196e+3,   2.6195e+5,   1.0055e+3,   1.6003e+2,
GallBladder       ,   1.1003e+1,   9.0000e-1,   5.6139e+3,   2.6192e+5,   1.0049e+3,   1.5994e+2,
GallBladder       ,   1.1015e+1,   9.0000e-1,   5.6081e+3,   2.6188e+5,   1.0043e+3,   1.5984e+2,
GallBladder       ,   1.1028e+1,   9.0000e-1,   5.6024e+3,   2.6185e+5,   1.0037e+3,   1.5975e+2,
GallBladder       ,   1.1041e+1,   9.0000e-1,   5.5967e+3,   2.6181e+5,   1.0032e+3,   1.5966e+2,
GallBladder       ,   1.1054e+1,   9.0000e-1,   5.5910e+3,   2.6178e+5,   1.0026e+3,   1.5957e+2,
GallBladder       ,   1.1066e+1,   9.0000e-1,   5.5853e+3,   2.6174e+5,   1.0020e+3,   1.5948e+2,
GallBladder       ,   1.1079e+1,   9.0000e-1,   5.5796e+3,   2.6171e+5,   1.0014e+3,   1.5938e+2,
GallBladder       ,   1.1092e+1,   9.0000e-1,   5.5739e+3,   2.6168e+5,   1.0009e+3,   1.5929e+2,
GallBladder       ,   1.1105e+1,   9.0000e-1,   5.5682e+3,   2.6164e+5,   1.0003e+3,   1.5920e+2,
GallBladder       ,   1.1117e+1,   9.0000e-1,   5.5625e+3,   2.6161e+5,   9.9971e+2,   1.5911e+2,
GallBladder       ,   1.1130e+1,   9.0000e-1,   5.5568e+3,   2.6158e+5,   9.9913e+2,   1.5902e+2,
GallBladder       ,   1.1143e+1,   9.0000e-1,   5.5511e+3,   2.6154e+5,   9.9856e+2,   1.5893e+2,
GallBladder       ,   1.1156e+1,   9.0000e-1,   5.5454e+3,   2.6151e+5,   9.9798e+2,   1.5883e+2,
GallBladder       ,   1.1169e+1,   9.0000e-1,   5.5397e+3,   2.6148e+5,   9.9741e+2,   1.5874e+2,
GallBladder       ,   1.1181e+1,   9.0000e-1,   5.5340e+3,   2.6145e+5,   9.9683e+2,   1.5865e+2,
GallBladder       ,   1.1194e+1,   9.0000e-1,   5.5283e+3,   2.6142e+5,   9.9626e+2,   1.5856e+2,
GallBladder       ,   1.1207e+1,   9.0000e-1,   5.5226e+3,   2.6138e+5,   9.9569e+2,   1.5847e+2,
GallBladder       ,   1.1220e+1,   9.0000e-1,   5.5169e+3,   2.6135e+5,   9.9511e+2,   1.5838e+2,
GallBladder       ,   1.1233e+1,   9.0000e-1,   5.5112e+3,   2.6132e+5,   9.9454e+2,   1.5829e+2,
GallBladder       ,   1.1246e+1,   9.0000e-1,   5.5056e+3,   2.6129e+5,   9.9397e+2,   1.5820e+2,
GallBladder       ,   1.1259e+1,   9.0000e-1,   5.4999e+3,   2.6126e+5,   9.9340e+2,   1.5810e+2,
GallBladder       ,   1.1272e+1,   9.0000e-1,   5.4942e+3,   2.6123e+5,   9.9282e+2,   1.5801e+2,
GallBladder       ,   1.1285e+1,   9.0000e-1,   5.4885e+3,   2.6120e+5,   9.9225e+2,   1.5792e+2,
GallBladder       ,   1.1298e+1,   9.0000e-1,   5.4828e+3,   2.6117e+5,   9.9168e+2,   1.5783e+2,
GallBladder       ,   1.1311e+1,   9.0000e-1,   5.4771e+3,   2.6114e+5,   9.9111e+2,   1.5774e+2,
GallBladder       ,   1.1324e+1,   9.0000e-1,   5.4715e+3,   2.6111e+5,   9.9054e+2,   1.5765e+2,
GallBladder       ,   1.1337e+1,   9.0000e-1,   5.4658e+3,   2.6108e+5,   9.8997e+2,   1.5756e+2,
GallBladder       ,   1.1350e+1,   9.0000e-1,   5.4601e+3,   2.6105e+5,   9.8940e+2,   1.5747e+2,
GallBladder       ,   1.1363e+1,   9.0000e-1,   5.4544e+3,   2.6102e+5,   9.8883e+2,   1.5738e+2,
GallBladder       ,   1.1376e+1,   9.0000e-1,   5.4488e+3,   2.6099e+5,   9.8826e+2,   1.5729e+2,
GallBladder       ,   1.1389e+1,   9.0000e-1,   5.4431e+3,   2.6096e+5,   9.8769e+2,   1.5720e+2,
GallBladder       ,   1.1402e+1,   9.0000e-1,   5.4374e+3,   2.6093e+5,   9.8713e+2,   1.5711e+2,
GallBladder       ,   1.1416e+1,   9.0000e-1,   5.4318e+3,   2.6091e+5,   9.8656e+2,   1.5702e+2,
GallBladder       ,   1.1429e+1,   9.0000e-1,   5.4261e+3,   2.6088e+5,   9.8599e+2,   1.5693e+2,
GallBladder       ,   1.1442e+1,   9.0000e-1,   5.4204e+3,   2.6085e+5,   9.8542e+2,   1.5684e+2,
GallBladder       ,   1.1455e+1,   9.0000e-1,   5.4148e+3,   2.6082e+5,   9.8486e+2,   1.5675e+2,
GallBladder       ,   1.1468e+1,   9.0000e-1,   5.4091e+3,   2.6079e+5,   9.8429e+2,   1.5666e+2,
GallBladder       ,   1.1482e+1,   9.0000e-1,   5.4035e+3,   2.6077e+5,   9.8372e+2,   1.5656e+2,
GallBladder       ,   1.1495e+1,   9.0000e-1,   5.3978e+3,   2.6074e+5,   9.8316e+2,   1.5647e+2,
GallBladder       ,   1.1508e+1,   9.0000e-1,   5.3921e+3,   2.6071e+5,   9.8259e+2,   1.5638e+2,
GallBladder       ,   1.1521e+1,   9.0000e-1,   5.3865e+3,   2.6069e+5,   9.8202e+2,   1.5629e+2,
GallBladder       ,   1.1535e+1,   9.0000e-1,   5.3808e+3,   2.6066e+5,   9.8146e+2,   1.5620e+2,
GallBladder       ,   1.1548e+1,   9.0000e-1,   5.3752e+3,   2.6063e+5,   9.8090e+2,   1.5611e+2,
GallBladder       ,   1.1561e+1,   9.0000e-1,   5.3695e+3,   2.6061e+5,   9.8033e+2,   1.5603e+2,
GallBladder       ,   1.1574e+1,   9.0000e-1,   5.3639e+3,   2.6058e+5,   9.7977e+2,   1.5594e+2,
GallBladder       ,   1.1588e+1,   9.0000e-1,   5.3583e+3,   2.6056e+5,   9.7920e+2,   1.5585e+2,
GallBladder       ,   1.1601e+1,   9.0000e-1,   5.3526e+3,   2.6053e+5,   9.7864e+2,   1.5576e+2,
GallBladder       ,   1.1614e+1,   9.0000e-1,   5.3470e+3,   2.6051e+5,   9.7808e+2,   1.5567e+2,
GallBladder       ,   1.1628e+1,   9.0000e-1,   5.3413e+3,   2.6048e+5,   9.7751e+2,   1.5558e+2,
GallBladder       ,   1.1641e+1,   9.0000e-1,   5.3357e+3,   2.6046e+5,   9.7695e+2,   1.5549e+2,
GallBladder       ,   1.1655e+1,   9.0000e-1,   5.3301e+3,   2.6043e+5,   9.7639e+2,   1.5540e+2,
GallBladder       ,   1.1668e+1,   9.0000e-1,   5.3244e+3,   2.6041e+5,   9.7583e+2,   1.5531e+2,
GallBladder       ,   1.1682e+1,   9.0000e-1,   5.3188e+3,   2.6038e+5,   9.7526e+2,   1.5522e+2,
GallBladder       ,   1.1695e+1,   9.0000e-1,   5.3132e+3,   2.6036e+5,   9.7470e+2,   1.5513e+2,
GallBladder       ,   1.1708e+1,   9.0000e-1,   5.3075e+3,   2.6033e+5,   9.7414e+2,   1.5504e+2,
GallBladder       ,   1.1722e+1,   9.0000e-1,   5.3019e+3,   2.6031e+5,   9.7358e+2,   1.5495e+2,
GallBladder       ,   1.1735e+1,   9.0000e-1,   5.2963e+3,   2.6029e+5,   9.7302e+2,   1.5486e+2,
GallBladder       ,   1.1749e+1,   9.0000e-1,   5.2907e+3,   2.6026e+5,   9.7246e+2,   1.5477e+2,
GallBladder       ,   1.1763e+1,   9.0000e-1,   5.2851e+3,   2.6024e+5,   9.7190e+2,   1.5468e+2,
GallBladder       ,   1.1776e+1,   9.0000e-1,   5.2794e+3,   2.6022e+5,   9.7134e+2,   1.5459e+2,
GallBladder       ,   1.1790e+1,   9.0000e-1,   5.2738e+3,   2.6019e+5,   9.7078e+2,   1.5451e+2,
GallBladder       ,   1.1803e+1,   9.0000e-1,   5.2682e+3,   2.6017e+5,   9.7023e+2,   1.5442e+2,
GallBladder       ,   1.1817e+1,   9.0000e-1,   5.2626e+3,   2.6015e+5,   9.6967e+2,   1.5433e+2,
GallBladder       ,   1.1830e+1,   9.0000e-1,   5.2570e+3,   2.6013e+5,   9.6911e+2,   1.5424e+2,
GallBladder       ,   1.1844e+1,   9.0000e-1,   5.2514e+3,   2.6011e+5,   9.6855e+2,   1.5415e+2,
GallBladder       ,   1.1858e+1,   9.0000e-1,   5.2458e+3,   2.6008e+5,   9.6799e+2,   1.5406e+2,
GallBladder       ,   1.1871e+1,   9.0000e-1,   5.2402e+3,   2.6006e+5,   9.6744e+2,   1.5397e+2,
GallBladder       ,   1.1885e+1,   9.0000e-1,   5.2346e+3,   2.6004e+5,   9.6688e+2,   1.5388e+2,
GallBladder       ,   1.1899e+1,   9.0000e-1,   5.2290e+3,   2.6002e+5,   9.6632e+2,   1.5380e+2,
GallBladder       ,   1.1912e+1,   9.0000e-1,   5.2234e+3,   2.6000e+5,   9.6577e+2,   1.5371e+2,
GallBladder       ,   1.1926e+1,   9.0000e-1,   5.2178e+3,   2.5998e+5,   9.6521e+2,   1.5362e+2,
GallBladder       ,   1.1940e+1,   9.0000e-1,   5.2122e+3,   2.5996e+5,   9.6466e+2,   1.5353e+2,
GallBladder       ,   1.1954e+1,   9.0000e-1,   5.2066e+3,   2.5994e+5,   9.6410e+2,   1.5344e+2,
GallBladder       ,   1.1967e+1,   9.0000e-1,   5.2011e+3,   2.5992e+5,   9.6355e+2,   1.5335e+2,
GallBladder       ,   1.1981e+1,   9.0000e-1,   5.1955e+3,   2.5990e+5,   9.6299e+2,   1.5327e+2,
GallBladder       ,   1.1995e+1,   9.0000e-1,   5.1899e+3,   2.5988e+5,   9.6244e+2,   1.5318e+2,
GallBladder       ,   1.2009e+1,   9.0000e-1,   5.1843e+3,   2.5986e+5,   9.6188e+2,   1.5309e+2,
GallBladder       ,   1.2023e+1,   9.0000e-1,   5.1787e+3,   2.5984e+5,   9.6133e+2,   1.5300e+2,
GallBladder       ,   1.2036e+1,   9.0000e-1,   5.1732e+3,   2.5982e+5,   9.6078e+2,   1.5291e+2,
GallBladder       ,   1.2050e+1,   9.0000e-1,   5.1676e+3,   2.5980e+5,   9.6022e+2,   1.5282e+2,
GallBladder       ,   1.2064e+1,   9.0000e-1,   5.1620e+3,   2.5978e+5,   9.5967e+2,   1.5274e+2,
GallBladder       ,   1.2078e+1,   9.0000e-1,   5.1565e+3,   2.5976e+5,   9.5912e+2,   1.5265e+2,
GallBladder       ,   1.2092e+1,   9.0000e-1,   5.1509e+3,   2.5974e+5,   9.5857e+2,   1.5256e+2,
GallBladder       ,   1.2106e+1,   9.0000e-1,   5.1453e+3,   2.5972e+5,   9.5802e+2,   1.5247e+2,
GallBladder       ,   1.2120e+1,   9.0000e-1,   5.1398e+3,   2.5971e+5,   9.5746e+2,   1.5239e+2,
GallBladder       ,   1.2134e+1,   9.0000e-1,   5.1342e+3,   2.5969e+5,   9.5691e+2,   1.5230e+2,
GallBladder       ,   1.2148e+1,   9.0000e-1,   5.1287e+3,   2.5967e+5,   9.5636e+2,   1.5221e+2,
GallBladder       ,   1.2162e+1,   9.0000e-1,   5.1231e+3,   2.5965e+5,   9.5581e+2,   1.5212e+2,
GallBladder       ,   1.2176e+1,   9.0000e-1,   5.1176e+3,   2.5963e+5,   9.5526e+2,   1.5204e+2,
GallBladder       ,   1.2190e+1,   9.0000e-1,   5.1120e+3,   2.5962e+5,   9.5471e+2,   1.5195e+2,
GallBladder       ,   1.2204e+1,   9.0000e-1,   5.1065e+3,   2.5960e+5,   9.5416e+2,   1.5186e+2,
GallBladder       ,   1.2218e+1,   9.0000e-1,   5.1009e+3,   2.5958e+5,   9.5361e+2,   1.5177e+2,
GallBladder       ,   1.2232e+1,   9.0000e-1,   5.0954e+3,   2.5957e+5,   9.5306e+2,   1.5169e+2,
GallBladder       ,   1.2246e+1,   9.0000e-1,   5.0898e+3,   2.5955e+5,   9.5252e+2,   1.5160e+2,
GallBladder       ,   1.2260e+1,   9.0000e-1,   5.0843e+3,   2.5953e+5,   9.5197e+2,   1.5151e+2,
GallBladder       ,   1.2274e+1,   9.0000e-1,   5.0788e+3,   2.5952e+5,   9.5142e+2,   1.5142e+2,
GallBladder       ,   1.2289e+1,   9.0000e-1,   5.0732e+3,   2.5950e+5,   9.5087e+2,   1.5134e+2,
GallBladder       ,   1.2303e+1,   9.0000e-1,   5.0677e+3,   2.5949e+5,   9.5033e+2,   1.5125e+2,
GallBladder       ,   1.2317e+1,   9.0000e-1,   5.0622e+3,   2.5947e+5,   9.4978e+2,   1.5116e+2,
GallBladder       ,   1.2331e+1,   9.0000e-1,   5.0567e+3,   2.5945e+5,   9.4923e+2,   1.5108e+2,
GallBladder       ,   1.2345e+1,   9.0000e-1,   5.0512e+3,   2.5944e+5,   9.4869e+2,   1.5099e+2,
GallBladder       ,   1.2359e+1,   9.0000e-1,   5.0456e+3,   2.5942e+5,   9.4814e+2,   1.5090e+2,
GallBladder       ,   1.2374e+1,   9.0000e-1,   5.0401e+3,   2.5941e+5,   9.4759e+2,   1.5081e+2,
GallBladder       ,   1.2388e+1,   9.0000e-1,   5.0346e+3,   2.5939e+5,   9.4705e+2,   1.5073e+2,
GallBladder       ,   1.2402e+1,   9.0000e-1,   5.0291e+3,   2.5938e+5,   9.4650e+2,   1.5064e+2,
GallBladder       ,   1.2417e+1,   9.0000e-1,   5.0236e+3,   2.5936e+5,   9.4596e+2,   1.5055e+2,
GallBladder       ,   1.2431e+1,   9.0000e-1,   5.0181e+3,   2.5935e+5,   9.4541e+2,   1.5047e+2,
GallBladder       ,   1.2445e+1,   9.0000e-1,   5.0126e+3,   2.5934e+5,   9.4487e+2,   1.5038e+2,
GallBladder       ,   1.2459e+1,   9.0000e-1,   5.0071e+3,   2.5932e+5,   9.4433e+2,   1.5029e+2,
GallBladder       ,   1.2474e+1,   9.0000e-1,   5.0016e+3,   2.5931e+5,   9.4378e+2,   1.5021e+2,
GallBladder       ,   1.2488e+1,   9.0000e-1,   4.9961e+3,   2.5929e+5,   9.4324e+2,   1.5012e+2,
GallBladder       ,   1.2503e+1,   9.0000e-1,   4.9906e+3,   2.5928e+5,   9.4270e+2,   1.5004e+2,
GallBladder       ,   1.2517e+1,   9.0000e-1,   4.9851e+3,   2.5927e+5,   9.4216e+2,   1.4995e+2,
GallBladder       ,   1.2531e+1,   9.0000e-1,   4.9796e+3,   2.5925e+5,   9.4161e+2,   1.4986e+2,
GallBladder       ,   1.2546e+1,   9.0000e-1,   4.9742e+3,   2.5924e+5,   9.4107e+2,   1.4978e+2,
GallBladder       ,   1.2560e+1,   9.0000e-1,   4.9687e+3,   2.5923e+5,   9.4053e+2,   1.4969e+2,
GallBladder       ,   1.2575e+1,   9.0000e-1,   4.9632e+3,   2.5922e+5,   9.3999e+2,   1.4960e+2,
GallBladder       ,   1.2589e+1,   9.0000e-1,   4.9577e+3,   2.5920e+5,   9.3945e+2,   1.4952e+2,
GallBladder       ,   1.2604e+1,   9.0000e-1,   4.9523e+3,   2.5919e+5,   9.3891e+2,   1.4943e+2,
GallBladder       ,   1.2618e+1,   9.0000e-1,   4.9468e+3,   2.5918e+5,   9.3837e+2,   1.4935e+2,
GallBladder       ,   1.2633e+1,   9.0000e-1,   4.9413e+3,   2.5917e+5,   9.3783e+2,   1.4926e+2,
GallBladder       ,   1.2647e+1,   9.0000e-1,   4.9359e+3,   2.5916e+5,   9.3729e+2,   1.4917e+2,
GallBladder       ,   1.2662e+1,   9.0000e-1,   4.9304e+3,   2.5914e+5,   9.3675e+2,   1.4909e+2,
GallBladder       ,   1.2677e+1,   9.0000e-1,   4.9250e+3,   2.5913e+5,   9.3621e+2,   1.4900e+2,
GallBladder       ,   1.2691e+1,   9.0000e-1,   4.9195e+3,   2.5912e+5,   9.3567e+2,   1.4892e+2,
GallBladder       ,   1.2706e+1,   9.0000e-1,   4.9140e+3,   2.5911e+5,   9.3513e+2,   1.4883e+2,
GallBladder       ,   1.2720e+1,   9.0000e-1,   4.9086e+3,   2.5910e+5,   9.3459e+2,   1.4875e+2,
GallBladder       ,   1.2735e+1,   9.0000e-1,   4.9032e+3,   2.5909e+5,   9.3406e+2,   1.4866e+2,
GallBladder       ,   1.2750e+1,   9.0000e-1,   4.8977e+3,   2.5908e+5,   9.3352e+2,   1.4857e+2,
GallBladder       ,   1.2764e+1,   9.0000e-1,   4.8923e+3,   2.5907e+5,   9.3298e+2,   1.4849e+2,
GallBladder       ,   1.2779e+1,   9.0000e-1,   4.8868e+3,   2.5906e+5,   9.3244e+2,   1.4840e+2,
GallBladder       ,   1.2794e+1,   9.0000e-1,   4.8814e+3,   2.5905e+5,   9.3191e+2,   1.4832e+2,
GallBladder       ,   1.2809e+1,   9.0000e-1,   4.8760e+3,   2.5904e+5,   9.3137e+2,   1.4823e+2,
GallBladder       ,   1.2823e+1,   9.0000e-1,   4.8706e+3,   2.5903e+5,   9.3083e+2,   1.4815e+2,
GallBladder       ,   1.2838e+1,   9.0000e-1,   4.8651e+3,   2.5902e+5,   9.3030e+2,   1.4806e+2,
GallBladder       ,   1.2853e+1,   9.0000e-1,   4.8597e+3,   2.5901e+5,   9.2976e+2,   1.4798e+2,
GallBladder       ,   1.2868e+1,   9.0000e-1,   4.8543e+3,   2.5900e+5,   9.2923e+2,   1.4789e+2,
